Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,1.0000,0.0030
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0709,0.0030
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, round, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0030
"year, tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0030
"year, tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0030
"year, tmIDWinner, round, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0030
"year, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0030
"year, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsLoser, note",0.9976,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0030
"tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0030
"tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0030
"tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",0.9976,0.0349,0.0030
"tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0030
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser",1.0000,0.8882,0.0040
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, note",1.0000,0.0349,0.0030
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, series, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, tmIDLoser, round, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0709,0.0020
"year, tmIDWinner, tmIDLoser, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDWinner, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"year, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
"tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0030
"year, tmIDWinner, tmIDLoser, round, series, lgIDWinner, lgIDLoser, GoalsWinner, GoalsLoser, note",1.0000,0.0349,0.0020
